emotion,tweet_unicode_emojis
0,"Ahh mah tummy hurts  i think i ate too much, i had cornbeef and rice beeteedubs U+1F606"
0,"Its summer, so when can i go to Louisiana?! I miss my family so muchhU+2764 U+FE0F i love them so so so so muccchhh! "
0," Haha, only 2 days extra.  But still  Ive been madly follow TS3 updates on their website. U+1F606 And totallyy~ ;D"
0,dont spoil it. im gunna watch on iplayer tunite. i live on dat thing U+1F606
0,"I can feel the pressure. U+1F633. Oh yeah, Paramore says NO to New Moon Soundtrack.  I'm still wishing that K and R duet. Lolzies."
0,My tattoo is itching and I left my A&ampU+1F609 at home
0," U+1F633 thats cool. Dang, iHave to clean my room now  lol, but good luck w/those jobs gurl"
0,your phone is always dying U+1F633 mines still being gay and unsync'd
0,I'm praying that U+1F629 will be ok.
0,- me in Chicago next to my laptop  i miss my laptop it broke U+1F614
0,I loved the default tile view of folders in U+1F61D... in vista I have to change it all the time..
0,"ROFL. U+1F606 My whole family does, except for my little brother. I think that's even lamer that we resort to internet shopping than RL. "
0,Proper work now includes slipstreaming hotfixes and service packs into U+1F61D. Hooray.....
0,On way home now from fort bill. Sam hil got second  but Minnar won U+1F606
0," ahhh ok, makes sense! i know, poor me  haha. btw you didn't tell me the rest of your dream.. i have a good memory you know! U+1F606"
0,ma shoulders are really sare    ..  cant wait til LV&amp;TT :OU+2764 U+FE0F xxxx
0,"lol, you can see the sunburnnn    its not achurley that bad =| least i dont think it is U+1F606 "
0,Another gorgeous day in the A! Man I keep saying I'm gonna wash my clothes yet I keep walking past the W&ampU+1F609 LOL. Someone gonna help me?
0,um som REALLY spicy snacks U+1F606 its bit like potato hoops with spicy thingyy around it  havent had hichews in ages aswell!!
0,i wanna do some shopping U+1F606 seriously
0,"'s cable router is broke'd  ...noooooo! >:-o ...Wait! I can fix this, I just gotta take it apart :-3 oh no but I need a special tool U+1F61D"
0,"short holiday was sooooo amazing, i'm sooo tired and i think still a bit drunk U+1F606 i'm missing holland &amp;' my friends already! "
0,naaaaw. Don't worry. I'm sure they'll understand LOL U+1F606 i wish there was a way to delete them
0,"Today=bad,Work=bad &amp; i have tummy-ache  my 2nd twitter thingy &amp; i sound like a right miserable b'stard!! U+1F61D (i'm not really..i promise!)"
0,hahahahah i woke up at 9 today.. totally missed lecture and the quiz  open lab was useless. chipotle w/ silvera and jenny was greeat U+1F60E
0,I think that is only the upgrade price from vista basic to windows 7 basic  Most netbooks come from U+1F61D so it doesn't help.
0,I cant go to the pool  CRAP! ERGG! Birthday Party U+1F61D and Family U+1F61D
0,i got another vote in each for  and  but then the site froze on me again..  sad times. i obviously have no live. U+1F606
0," Darling i miss you  We have to watch Jurassic Park, because you got the job ;) u know? U+1F606"
0,S I G H... U+1F635 Still have to study for geography..I get to call into work tomorrow...+ all the other things I wrote about in my blog.. :\
0," Yah, England, baby U+1F606 It was on on... thursday. Recoreded it and just watched it. So saaaad "
0,Need holidays! I can't be in love with the kinky guitarist.  I won't see him for two months. I look forward to it. U+1F606
0," In retrospect, U+1F63A would have been better with Singer indeed. Sad "
0,U+1F61D I don't know how these people find me either.. Creepy stalker types
0,"Yep, . Sleep-fail. In another 7-8 hours, it'll be D&ampU+1F609-fail. "
0,gettin' ready for the wedding  love my new pumps - but they are TOO BIG  :S ugh this' gonna be a problem tonight.. U+1F606
0," Lol, she didnt  i hope she gets NO votes atall! U+1F606"
0,"God, I Really Hate installing Windows U+1F61D! Linux is so much easier and quicker to install "
0,"Good day at work, kitty kat, Juicy purse, manicure &amp; pedicure, &amp; TGIF!!! What a freaken wonderful dayU+2764 U+FE0F im going to miss my best friend "
0,I Was In The Chat But It Logged Me Off My Internet Lost Connection  Mrs.CJBaranU+2764 U+FE0F
0,Chest congestion...     Red Wings up 2-0! U+1F606
0,It isnt sunny where I am!  But glad your enjoying the sun U+1F606
0,U+1F606..why are u going to berliin?..i want 2 come with u
0,DUDES! That guy was almost drooling at your presentation!  it was hilarious U+1F606
0," U+1F61D crashed like 4 times on me like that in the last few months, then I have to get the recovery disk out "
0,I want an unltimate maing room... free astros. U+1F606
0,aaaahhh shit!! I missed it!!  I was out watching wolverine again U+1F606 ok but I promise I'll be here the next time!
0,60% chance of rain   you sure you wanna come over for pool? U+1F606 weather.com says thunderstorms
0,hates replaying that night in my head!!!! can't i just be happy now...?  I love you little brother... <3U+2764 U+FE0FU+2764 U+FE0F
0,WOOOOOOOOOOOOOOO! SUP MUTHAFUCKAS?! okay...sorry  wont do that again...SERIOUSLY deleting this account now U+1F606
0,TAHO IS LAV. U+1F606 I used to buy every after class in my old school. But then I transferred.
0,Aww sorry about the homework.  LaneTea and I were doing videos all day... just barely finished. It's only around 1 am U+1F606
0,I'm late for today  You could follow me tomorrow and practice spanish with me U+1F606 Btw waiting for the radio show!!
0," ahh ok, Klimovsk is actually pretty then U+1F606 it's so hot here! "
0,PokÃ©mon is evil  I always have to to go play my game after the show U+1F606 Milotic! Do wants â¥
0,You didn't have to change it U+1F633  I was just saying I didn't realize it was you at first
0,haha yes i did twitter U+1F606 what r u doing? im doing maths *grr*
0,hell yeah lol.... but your changing the date now  poo you. lol. Ooo.... blog updateddddd U+1F606
0,its 1600 hours...... soo boredd and my laptop stopped working again  I think it's time to cash in on my extended warranty U+1F606
0,"Ohhh I love you and i miss you   , i want to see you U+1F63A"
0,We were going to come in for dinner tonight but Ben said LOL NO to vegetarian food.  BAH.  But we'll see y'all @ D&ampU+1F609.
0,curled up in a 3'U+1F63A' shower with earplugs to escape poor emo music and has to sleep that way
0,AAR-I wanna...Makes me miss my boy  i wanna touch u U+1F606 love u baby... hurry up and get here plz
0," oh, thats stupid =( i hate something like this U+1F606 last week broke me 2 nails..  D:"
0,is randomly excited about being stuck in traffic tonight going up to the dessert lol U+1F606 and wondering why twitter doesn't send me updates
0,Everything was wiped  even my vids... the funny thing is the only things that wernt wiped were the twilight notes U+1F606
0,havn't had a message in 3 hours!!! :O  lol...talk to me people! Im BORED! U+1F606
0,"SO he told his friends were leaving NOW FUCK U+1F606 horrible friends  i feel bad aha, hos... gotta love them if i was there omggggg"
0,Math final was a fail :O just dropped off the boyfriend  I miss him already :/ stuck in traffic now U+1F633 <33333333
0,Hard To Fall Asleep When You Miss The Ppl You LoveU+2764 U+FE0F      c Them Soon =]
0,Awwww  its such a beautiful song the jo bro's sang a cover version of thinking of u - katy perry U+1F606
0,GoodnightU+2764 U+FE0F.  Sleeping in his shirt..I smell like man now lol. I have to wait like 9 more hours to see him
0,ags! commercial U+1F63A. Buu! Paramore don't win in the bes song  Congratulation to
0,oh shoooootU+1F61F i have to wait 54 min to keep watching Privileged. this MEGAVIDEO.com can be so cruel!:S
0,"In bed. Coughing. Sneezing. Possibly sharing bacon flu with my kitteh. U+1F606 can't sleep, can't breath either. "
0,taking a shower .. sick  just one more day  looking forward to carina to come on this evening U+1F606
0,Have U Seen The Weather?? U+1F633 Its Very Very WET!!! Stupid Irish Weather...Wheres The Sun Gone??
0,Reinstalling my sons machine after Crysis crashed and U+1F61D failed to restart  A great way to spend a sunny Sunday
0,kay watch out for huge transport of cherry coke for you U+1F606 i got so addicted to it while i was in london omg
0,I hate mine!!!  n I want ur iPod U+1F606!!
0,Work until 2  alU+2764 U+FE0F
0,"well, had to bite the bullet and reformat the hard drive and reload U+1F61D on the family desktop.  virus had it screwed up beyond repair "
0," Still, it's not the est to be around all that noise if your head is bothering you  Hope u feel better  Aren't we all?? U+1F606"
0,thanks for the link! i do love it indeed.  don't miss it too muck. i think i added too much milk U+1F606
0,"My brother's playing online GTA IV, so I can't watch tv  Am I missing something? (except for 'silver' U+1F606)"
0,sorry i've already got plans  could we do it tomorrow coz i could get kate and meg to come too? we could buy our pool U+1F606 haha
0,Hi U+1F606 ! anyways malll 7da  :S !!!!!!! anyways but im gonna play video games so its gonna be fun U+1F606 !
0,we party eat and go out but on top i got reports to do and a volenteir and arins U+1F606 its hard i wish i lived in the desert
0," i know, i saw that now .. GCC U+1F606  .... rly want it ...props wont win tickets though "
0,Worms 3D won't work on U+1F61D Mode in Windows 7
0,haha awhh  bert &amp; ernie should cure you. i'm in my bed just thinking about backstage @ ATLU+2764 U+FE0F like  a boss.
0,"Awh, its the last day of the tour  I'll miss hangin w/ and Children 18U+1F63A. Soooo...let's make it an awesome nite in OK!!"
0,awww ic ic  all of the mainstreams huh U+1F60E ... i guess everyone is a sucker for that-
0,I have a really bad canker sore.  At least I get to go to the beach with  and  today U+1F606
0,still loving heathledgerU+2764 U+FE0F
0,I want some birthday cake. U+1F606 Maybe a mother's day cake then! Too bad I'm miles away from my mom...
0," yeah i hate the hot sun too, i become tan ady, altho i find tan sexy but mine is not even  here tan there light U+1F61D"
0,doing nothing good  ... thinking of buying a xbox 360 U+1F606
0,wow.. so many quests in Fens of Nathsar.. but U+1F61D going so slow now  #eq2
0," : Hi, there! I'm sorry for not telling you  Let's meet up! With  too. You promised to treat us! U+1F606"
0," Over there, too? Wow, the whole world's weather system is going wild! Can't wait for it to be winter yet! U+1F63A   Poor plants! "
0,off the phone w/ katty.  But It's 5 O' Clock in the moring and we're staying alive with Phil Collins and his hairline! U+1F606
0," - My PC is running U+1F61D, so the problem is wider than I'd hoped..Also haven't had any feedback from  or bug report "
0,U+1F633 yr not following me anymore  *walks away*
0,Why ?! The storms season has started  I dont like the ray (mommy here I come U+1F606)
0,SORRY! I write/tweet wayyyy too much U+1F606 I APOLOGISE IF IM ANNOYING U/CRAMMING UR TWITTER WIT MY BORINGNESS!
0,YEAHHH But....Aiden =/  U+1F606 AHH WELL  U+1F606
0,My feet hurt  I only felt it when I took a rest. Hehe U+1F606
0,we need to hangout soonU+2764 U+FE0F I really miss chu
0,"waiting for tomorrow   school almost out, and soon High schoolU+1F61F"
0,"signing off. #andyhurley day is over here  it's 12:06 U+1F606 way past bedtime. next stop, pete's birthday! "
0,aww I hope u get better  wana know something funny...I just found tht on my chest my hand is marked there U+1F606
0,U+1F633 I just now spoke out loud. I am losing my voice
0,7?!?! thats... outrageous!!  i'd protest! U+1F606
0," ugh, but then it wouldn't be funn  at least you're being paid to watch demon children. U+1F606"
0,your head hurts? U+1F633 *calls the hospital* DON'T DIE HUN!!  lmao
0,awwww yeaa  thx U+1F606 i hope so too =D
0,I can't die!  I'm a vampire.. lol. Besides I cannot die without getting a hug from Novak yet. U+1F606
0,Ugh. Tomorrow is Monday  Going to watch some George Lopez! HahaU+2764 U+FE0F Then sleep.  Night Twitter World D
0," Well, yes  I deleted it for personal reasons. Good to know that your updating again! Your blog was really lonely this May. U+1F606"
0,YOU ONLY TWITTERED THAT BECAUSE YOU KNOW ID BE EXTREMELY JELOUS  I want ralphsU+2764 U+FE0F
0,I'm finally getting to see Kelly Clarkson on GNW...grr can't believe mum wouldn't let me have the tv last night  she's funny U+1F606
0,baby alex i miss you  ilyU+2764 U+FE0F good nightU+1F494
0," really!, omg i really want to go it would be immense! that's truee! haha!  i'm jelous hahaha ! U+1F606"
0,shouldn't it be U+1F635 haha! I'm sorry how'd it happen?
0,Rapport projet FINIS !!!!!Rapport de stage : 70%  PPT projet &amp; stage : 0% :$ works + perseverance => happy or not U+1F606
0,awww otay babe  what happened?! stolen?! WTF!? ill look after des-rowU+2764 U+FE0F
0,being forced to clean this place up  again...off to suck today's d*ck...and it's a BIG one U+1F606
0," haha neither could i! U+1F606 and i couldn't hear for longer than that. aw, me too  that would be so cool."
0,() Everything seems totally off today...I need a hug and somebody to talk to  <3Team EdwardU+2764 U+FE0F
0,Looking out my window. Everything is dead quiet.   - U+1F63A .
0,you are NOT a friendless loser!   You totally have Lea. lmaolmaolmao. jk. U+1F606
0," <3U+2764 U+FE0FU+2764 U+FE0F yes, imy too! "
0,I wanna see Sam!  I'm lonesome right about now. Lmfao. U+1F606
0," Hahaha, yeah U+1F606 Oh, no.. she's scared of my really scary laughter  I have to shut up now :-D"
0,yeah you are U+1F606 i wish i was in bed too
0,"My girlfriend just put my D20, D12, D10, U+1F631, and D6 in her bra. Now they are super lucky. But unsellable on ebay "
0,back to work again  hahaha U+1F606
0," yes, me too U+1F606 jeez I'm hungry, but I don't want pizza "
0,at school again  its boring and these people are playing country and it sucks !!!!U+1F606
0,Oh dear U+1F633. Same tbh. Not good for my skin.
0,"Oh dear,  John has overtaken both haha and  on my top words for twitter. John's now third after U+1F606 and xP Halp please? "
