emotion,tweet
4,"....AMAZING FANS I MET  ..WAITING FOR EACH SHOWING OF IT! OMGG I LOVE IT! 3 TIMES, WOO..I NEED TO SEE IT AGAIN TOMORROW! XD"
4,the unborn is a great film.. xD i love lotti  circus today .. amazing
4," but yeah, i havent been on aim too often because i have been neglecting it XD i got a new system now, so i ,may be on more often "
4,me ma is naar de frituur   this is gonna be tasy xD (need more followers)
4,ahhaha yes we are !  misss you lady<3 must do something once all this uni stress is out of the way ! mwah mwah!  xxx
4,c:\windows\system32\winlogon.exe  lots of drama if that's corrupt
4,"  O_O  This is something that I must do  hello, for the first time in a month     btw"
0," hehehe xD... too bad to be haunter's car... btw, how much of it do u have? I gotta go... "
4,training today was so much fun  but now i'm tired... xD
4,I'm sloooooooowly exploring.. XD
4,ohhs i have yet to watch the da vinci code! i needa watch that!  thanks for the follow<3
0,ily<3 I miss you already!  see you thursday?
4,he has a girlfriend and didnt said anything:O my friend is on the way to see us again since 2 years
4,cranking 52 flicks<3 they should stop with the screamo. heh heh
4,had fun wit cassy looking at stars in her driveway<3 so romantic cant wait 2 c her again
4,OFF. i will to take a showeeer xD. byeebyeess. thanks for everyone. thanks for anything. ttyl. mmuah. xo -nesz-
4,Random fact about the audition video: I have no lenses in those glasses. xD   GO AUDITION NOW!
4,yes  i need an eye patch and an asian peg leg xD ..i should be a pirate with a power rangers suit
0,i hate fighting. i hate stressing. i hated crying this morning right before taking my regents  but later on it was great x3. i do love him
0,u-huh ... sorry i ddnt read ur skype. soalnya i makan kelamaan  heheh.. i'll try to b online tmrw  but i dunno. sibuk:p
4,I always fall asleep on . It makes me feel silly cause she can always stay up later than me. She's so cute  i love her so<3
0,<3<3<3Just Woke UP! About to make a homemade music video !!!(Then i go to clean my room again  <3<3<3
0,I pulled my leg again  ah well. No more college for 3 days!! xD
0,oh my gosh! That is so horrible!  I almost cried when you did at the end. It made me really appreciate my dad. Thanks. <3<3<3
4,MUAHAHAHAHA~!!!! It's inevitable~ Don't resist. O_O Hee. That's my favorite song from them~
4,not gonna give up 4   #bradiewebb #bradiewebb #bradiewebb #bradiewebb #bradiewebb #bradiewebb #bradiewebb ILY xx<3
4," &amp;u know, if ur up late and can't sleep, you coudl always WRITE more J&amp;D "
4," ah messy queue also happen there?(I bet)xD.anyway,may I ask why you and  live in Kuwait?what's the story? "
0,sad ush!!1 i come later so nick if u have a time can reply one a little hi for me please!!! take care!!!XD
0," Since coming home, I havent watched Price is Right   I need to find when it comes on the West Coast X_X"
0,misses  and another special person<3
0,"  That sucks. I WANT IT TO BE TEN ALREADY!! Ugh, it sucks your phone killed itself. :/ Lol<3"
0,am I that invisible? xD why can my BFF see me?  weÂ´ll keep on trying!
4,True... XD So then... A kiwi?
4,"@ XD no, not yet.you? But I'm definitly going to on their next tour!!! "
0,"gmote is great, but just like the rest of XP install it hates (samba)networkshares i've not opened in win. explorer this session  #android"
4,wiiii!!!!!!!  thank you!!! xD
4," Haha yeah, I got some stores from her blog listed that I liked  So I'm going to check them out Wed XD~ But flight is tomorrow~"
4,Con info. XD Maybe you already know it all but yeh.
0,"once again, danny gokey doesn't answer my questions  that's okay. i still love him anyway<3"
0,you suck. xD  i want one
4," Yes! I loved FLCL =D After the first episode I was rather scared, but after the second was completely hooked  Short&amp;sweet=3"
4,we are going to barbeque ribs tonight    I love ribs<3
4,"Posted my AMV on tagged.com. No, my new AMV ain't finished yet. lol XD Still working on it. "
0,I might re-install my Windows XP. It's really slow!
0,jjjjammmmiiiinn<3 tieler is gooone  it's like death.
0,"is playing WoW, at Claire's! And is very hungry  so gonna make Claire make me some food XD hehehe <3 xox"
0,I love you<3 ima super need you today  im not a robot no mores moof
0,Why are my PE classmates so hot? xD And why are most of them upperclassmen?
4,I'm ALWAYS right babe ! Don't u know that i'm King Julian ? xD We can really well be a HERO without destroy all the world ...
4," you're adorkable   (yeah, aDORKable xD)"
0,for sure xD keyboard themes dont work though
0,that's so sad. I'm going to miss her. {blc+grt<3}
4,TUESDAY IS DIZZI DAY! People that support this national holiday post 'DIZZI DAY' every tuesday  pwetty pweez ill give you sunday!! xD
0,i like chryselle's post in tumblr. it made me laugh. haha! xD missing those 3rd year times. aww
4,like wtf O_O its ehm.. 10.50 in the morning here now XD yay at 12.00 im goin to a meeting
4,becuase i just am  LOL n i watched the new icarly when sam is a girly girl xD
4,Wanna meet at Orange Bowl around 3:30? Have a couple other people who might come. They also play D&amp;D.
4," poor boy! but i know these problems, i had the same -.- but it will be better, trust me  fine. now i want some ice creme too xD"
4,hello  best of luck for the show xD
0,I heard the weather is shit back in torrance  suckkkks its perfectt in palmsprings. SUMMER<3
4,lol. philippines and eat bulaga are in the trending topics. xD that's nice
0,"going to go take a shower then go to &quot;bed&quot;, i graduate tomorrow XD YAY!!  gonna miss my old school so many great memories"
4,Yow! David! Your performance was...wow.  I'm looking forward to your concert this saturday! (Too bad I can't come. x_x)
4,i jus wanted 2 say that i loveddd the performance! U looked AMAZING! Ur voice was too! U never cease 2 amaze me babe  ILY<3
0,i jst sneezed &amp;&amp; it sounded like a cannon.  im gnna read &amp;&amp; thennn sleeeeeep.goodnight twitterbugs<3
0,back from RDA... its been raining all day  got to ride Nessa though XD
0,tomorrow finish!!!  :S XD ........
4,Hey! I am wayyyyy hyped! xD  and lucky! I'm going to school in half an hour lol xD
0,replies later! xD so so much homework
4,hello beautiful<3 ) credit goes to: ed-westwick.org
0,"I hate my life  I need to sleep, catch up on as many downloads as possible then go out. Imagine if I actually had a job or something! xD"
4," No! I would like this! Yesterday, I talked with Alyso Stoner xD And Benton sent me a private messae and coment me here! "
4,akissforjersey is amazing<3 sooo soothing.
0," Ack  But it's not like i can open my phone while being tied up! XP Besides, you know you think I'm cute ;)"
4,"Happy Mother's day everyone! Well at least to all of you that are mothers  Yay, MAC today!Very exciting<3"
4,hehe xD i missed u too ALOT!! yes we had fun..we went to eat..and gave her gifts! it was nice to see mum so pleased
4,OH! THAT'S MEEE! xD I ONLY CALL YOU &quot;You might have noticed&quot; ! WUHU!  Yeeah!   Now I'm popular! *smile brightly* xD
4," on XP I had no trouble with it, but on Win 7 it simply does not work. Must investigate further "
4,nice job with kambal s uma.  hope that it would be on primetime on schooldays. XD
0,Lol. xD Im really excited. Although I'm gonna be knackered - Plus it takes 1 hour from S.S to get to the hotel
4,Just got home from the mall. Got the toy car my lil bro asked for. XD I'm hungry... time for dinner!
0,aww looks like i'm the only idiot who does that  Eh i'm happy with myself i didn't scream in  's ear so it's a good thing=D
4,that's what I think to. Damn. Lol I'm still hoping he replies though xD. That's my new goal in life  he needxs to update his
0,"I am insanely crazy mad!!! Cannot get my PC to recognize Sony trv950 on firewire... running Win7, and on laptop its XP sp2 "
0,WHAT A BEEFCAKE xD  Burns havent gone yet
0," Awhh, wish i could go   go again soon so i can come xD haha ."
4,Happy Mothers day  with my boy of the doom! (my dog xD)
4,you off to France?? you have a gig? Omg XD soo cool I live there
4," nawwwwwwwwww! the girls are puppyeyed XD glossy eyed, marble eyes...anything that resembles LOVE  this is sweet"
0,awww joey I sorry..  I have a stomach ache XP
0,"ahahahahha ohhh yeahhh! but I think Mileys guna log off twitter  I gotta do stuff, like shower and eat and change!lol byebye<3(:"
0,i dont have s3  only 1&amp;4.but i dont like 4.i told my mom to get me any season except 4 and she buys me s4 LOL.me: O_O...thnx
0," aw  I'd lend ya a ski mask but I don't ski or burgle. So just smile, I've been shot in paintball at pointblank range in the ass xD"
4,its 8:08pm here lol XD i went shoppinggg todayy D spent bout $100.. haha im going again on saturday  u?
4,Converseee on foots xD so cute
4,oh yeah I'm goin to buy a gift to my mom because of mothers day xD and... happy mothers day to ur mom to
0,Good Morning! All Over The World! What's Up? xD lOve ya <3 and Miss Very Much
4,"i'm thinkin domino's tonite  im such a fatass, already thinkin about dinner xD"
4,how's the press. con.?  did you answer a lot of questions? XD
4,Yummy Cambell soup!! XD~~ Chicken soup
0,missing my kiddos  wants to go partying DD i'm outz bye ttyt take care XD
4,watching charmed - muse to my ears  season 4 XD
4,Just got back from the dentist! She took the last one of the four teeth I'm pulling out  Next step is brace-face 8D Now I'll just chill.
0,Annoying right  I have them like hereeee - and mum was like you can't go - work experience fffffffs xD I'm so gutted!
0,wow crazy bad day hope tomorrow goes better for me i mean i didnt even get the jonas cd  well going to bed now Goodnight<3
0," my grandma's making me vegetable lasagna xD  i know, i'm bad "
4,oh yeah ... need pub garden with kids bit and not get so pissed then xD oh yeah..and sunshine
4,Morning all - VM Ware now running in Unity mode with XP which is pretty kool  HCI with BTEC 2nd Yr this am then with the twins from 3
4," too bad rach , your getting the star  and your buying me bubble tea yup , yeah . you are . today. cuz i want one. PLEASE!? xD"
4,se7en!  hate the end though<3 I really hate the end though. You've seen it before?
4,"FF! = Finally Friday!!   Oh yeah, now Iï¿½m just gonna sit by the computer, play my guitar, go to &quot;the candyshop&quot; xD  And... Just relax "
4,lmao no u ddnt i did XD haha n tnx u..
4,patraxaaa XD you're twitting  welcome!
4,finally anfollpwer writes me  except my normal friends here nobody writes xD
4,late-ish to school xD    blahh    mood; sunny
0,"  hannah the US misses you. I miss youuu! when you get back, you, me, aj, and sam boyd are souping it once more<3"
4,- Oh god u look so beautiful  Both xD Lav you alotxxxxx
4,15 days till my birffday !  haha! Meli says birthday likke that!  hehee! her words !  miqht qo to Six Flaqs for my BIRFFDAY! xD ;)
4,"Haha, one can't xD but i finished it none the less "
0,no no nooo! Very wrong concept  cals matter xD
4,awe! She is the cutest!!! She's going to be fanous soon  she should guest star on WOWP!!!  thanks for ur time!  -Elaine<3
0,MMusa isn't there anymore  I never got a birthday thread xD but dude  it sucks
0,i love catching up with old friends... my little bros are all grown up now  cant wait till i see them again<3
0,haha i know we cant get the big celebs  good luck with the jonas bros XD x
0,"Wuuhaa today was VERY weird . First on a portugese party , than 2 my boy friend ... The party was ... WEiRD ! xD NO tomorrow is school .. "
0,I want the full version of that song now  JONAS<3
0,ah  HIUASHIUHSIUHSIHSUISH -QQ
4," I miss them, I can't wait to see them again this summer<3 Camilla is a very lucky girl! "
4,YEAHH  buhahahah . miissedd uuu like i love spongebob xD u rememberr . lmfaoo. iloveyoutodiie.
4,"&quot;I'm not chubby, it's protective ninja fat.&quot; -One of my mom's flairs. xD Haha. We keep giggling about it. "
4,i call him that too xD
0,"Gah, I screwed it up the first time  All sorted now, OS X is installing fine XD Just got to make sure everythings running correctly."
4,u know what i want? Cake! and u know what kind? BAKED ALASKA!  I wish..xD
4,I love this episode  xD Yep..1 sec
0,"bob the slr come in the mail today. Only thing is... No one was home to receive him  that's right folks, i'm naming my camera &quot;bob&quot; xD"
4,Omg David The Chat Was Amazing Last Night  I Hope To See You Very Soon ! Love and Miss You Guys  Mrs.CJBaran<3
4,- worked hard to get that lol xD a work in progress  check back in a month hah
