emotion,tweet_no_emojis,emoticons
0,Aww  Not muchh  Pretendiing to do homeworkk x] Tis fuun  !,😆
0,"i want to txttttttt, but ain't got nobooodyyy. i mean i doooo, but he's worrrkingg.  ",😆
0,"Grandparents, uncles, atnties, cousins, they're everywhere ! Save me  They be zleepin in mah house. I just wanna disappear right now... ",😆
0," I didn't get caught..  I even fixed my mom's seat, the radio station, and filled up the gas tank with what I used to drive to MD =|",😆
0," ahh where did your pic go? lol, and i texted you again  sorry for annoying ya  x",😆
0,am reading one of the BBB i think i just cried  i dont have his pics,😆
0,Miley  Im sooo stealing that from your mom  I wonder if they have a charm bracelet with different crosses on it thats what I,😆
0,"so now i'm going on over 24 hours with no sleeep. wtf man, i'm so sick of this  i can't wait to get home and sleeeeeeeeeeeeeeep",❤️
0,Lunch time now. Can't get pizza  I forgot mom made me a sandwich .,😆
0,Sad i can't go to the beach cuz of work.  but  happy i get to  nap !  -Dottie,❤️
0,"oh dear on deah oh dear. windows 7 is just as bad as Vista was, f#ckall drivers available. Windows  re-install number 2 ",😝
0,:L lol theres a BGT fight on here :L oh 280th tweet goes to me cuz im awesome  lolz god i sound conceited lolz  all my roses are gone,😆
0,so upset about not being invited to blood brothers  especially as they kept it from me  No one wants me at there days out,😆
0,"i feel like i i havent been on this in years. i was gone at the river home now, long day tomorrow ",❤️
0,Awww Poor Zach  I'm Sorry! That's Not Right Of People To Just Put Your Interviews Up On Youtube ! Like What !?!  Mrs.CJBaran,❤️
0,I don't understand my algebra word problems  so i gave up.,😩
0,Do I still look like this ??? I can't get my picture fixed,😳
0,Ick  HAND SANITIZER UTILIZATION!,😆
0," i won't go to your concert in Chile,South America tomorrow.  i'm so sad  hope see you one day, love you",❤️
0,nice! omg u said HELLA!!! lol wow! no one says that out here  wen i say it everones like  lmao i got used to saying &quot;mad&quot; instead lol,😳
0,awwww  when i see you at warped i'll have pineapple juice and peaches and sunscreen with your name on it  haha feel better,❤️
0,Yay!!! I'm famous!  Kind of a  disappointing album cover for a graphic designer though...  LOL,😆
0,"Kindle .. for it to work in Australia, need EVDO network and credit card support. Telstra and visa smells it? or I got to move... ",😩
0,trying to design with Photoshop.. i suck  || everything is so crazy and hectic!!! wahh  help me Lord!!!,😆
0,awww  you should have! *bad friend*,😆
0,"&quot;The Better You Program, The Worse You Communicate&quot;  â &quot.R.Y. does not apply&quot; â I always forget that  (via )",😉
0,headache ' dont wanna go to school today,😵
0," At least you have one  I'm still looking, huhu ",😆
0,"wow  your always asleep now a days  tomorrow shopping please, maybe we can multi task and talk too ",😆
0," i never get direct messages.. must not be exciting, hm? ",😆
0,Resume is complicated.,😩
0,"Oh, she got to the snappy stage  if it weren't for that cop she'd be melllllooooowwwww~ ",😆
0,"Holy hell thunderstorm!!  OMG ambulance.  Bonus: weather's cooled off considerably. Phew, what a relief. Still: boo hiss thunder. ",😳
0,Ahhh I Wish I Could Come But I Can't I'm So Mad  But Good Luck Tonight ! Love and Miss You Guy  Mrs.CJBaran,❤️
0,"( uhh, I hate that...  I always lose weight from such pointless areas, like fingers, before my hips.  I'm reading blogs.",😝
0,I'd use it on my laptop if my laptop didn't run .,😝
0,Monday at school and p.e.  Well it could be worse...,😆
0,ace enders and cod4 can't wait for rojer to get out of work. i miss him.,❤️
0,one of the strangest things just happened to me.  + my tummy hurts,😳
0,on the boat leaving catalina.   tired.. but i had funnnnn!!,😆
0,just no news about him  I'm updating more about  here than William. Sorry fans!,😆
0,"Just realised I'm gonna have to go to sleep at like...60 am as much!  My sister's arriving at 8 sth, so family will be up early. ",😳
0,"Google-maps link doesn't work in twitter   I'm going to Bolderberg : UTF8&amp;ll=50.977561,5.308113&amp;spn.076306,0.222473&amp;z=13",😮
0,"  Yeah I just watched it this mornin.... JOE IS SO FREAKIN HILARIOUS! I love him, even with his &quot;Camilla&quot; RLY BAD influence ",😆
0,Oh dear me  was that friday? Let me know how good A&amp is though!,😉
0," have fun  holiday hill!!!!!!! missing out on it  whatev. whatev. seriously, have fun! ...especially with mrs.kendrick  ha.",😆
0,I absolutely LOVED you in BB!  I wanted you to win aswell  i was crying when you had to go  I LOVE YOU GERRY!  â¥,😆
0,had the best day with my mamachka...back to London tomorrow morning,❤️
0,just ateee plasticc of my icepop  ewaa,😟
0," RMPS exam today - t'will be rubbish I presume. Had a fabby weekend shopping with zoe, 16 mile walk in 4 hr 20 and family dooo ",😆
0,OMG tis 11 why am i up sooo early  gonna draw instead,😆
0,"I study, and I use the computer.tomorrow school, i don't want to go  ",😆
0,Sad.  has to be at work till 1030 -Dottie,❤️
0,Cause it rains in your bedroom everything is wrong it rains when your here and it rains when your gone cuz I was there when u said F&amp;A,❤️
0,"schools so shit!  stats exam tomorrow + art  gonna fail stats so bad, i wish i could have swine fleu just for the 2 and half hours ",😆
0,played W101 real late last night/ seen 1st real bad  of fighting in game. WOW!/ ended up with new friend @ end of night / Working now,😝
0,i made it today before dinner (bored) and it's paint  chaser were good. Nothing TOO controversial (shame).  so do you agree...,😆
0,- Yeah..I'm bored  I pic up this photo when I still have my guitar..today my mum steam me it  I miss Nameless..,😆
0,going on June 27 &amp; back on July 30th .. i don't feel like going  so many questions at a time dude !!,😳
0,Win  sees them all fine...,😝
0," ahah you're still going to the meeting, what hope you haveand my success is not sure  bloody hell!(I love that )",😆
0," yeah,Sachie told me  Anyways,Ate Maita might be giving more opportunities in th future,right?  lolz.",😆
0,No school tomorrow for me   Exam on Tuesday and Thursday though   Lots of revision to get through,😆
0,"LMAO, ok, i'm logging off  LOLZ, don't ask y i'm laughing, 'cuz idk either.... ",😆
0,"Have to go now  Bye twitter, will be away till Friday! I'm in Hungary, you know  ? xx",😆
0," Heyy Girls, Its So Cool How Your Twins I Am Two  My Twin Sister Is 20 Minutes Older Then Me  Hows Your Morning?",😆
0,lol yeah that wouldn't creep him out at all.  besides we're not even sure if he still has that girlfriend or not.,😆
0,"dangit the hot guy following me is fake... two accounts, same pic, same single tweet, random letter username  lol ",😆
0,seeeeeemon cowell  beaut wether today (Y) bad exam though !! english exam tomorrow  xx,❤️
0,aww! im so happy cuz you are happy  i have to go  goodnight girll!! you are AMAZING! have a nice night! loveya?,😎
0,!  has changed his twitter dp  gutted not as smoldering in the new one,😮
0,no  no plans -.- my friends went out but i didnt go with them..i dont want to take any risks and get sick again..for now,😆
0,My bed is shit.  Can't wait for my new bed to arrive.,😆
0,just got home from church ...  had 2 go home  i miss her already  ill c her 2moz tho!!,😝
0,Trying Tweetdeck on windows  but can't install it on my vista  anyone can help?,😝
0,haha..thatss truue(: and awww why yoo heartbroken??  x,❤️
0,hmmm..... would like more RAM but  32bit only supports measly 3GB,😝
0,*sigh* Incoming  about the Chaos Bolt bug fix.,😭
0,Took a nap this afternoon and had a dream where I was being tortured...  I must be a masochist,😳
0,"This is so bad, I actually feel betrayed by Chris as I would if a friend betrayed me  My heart sinks everytime I think about it... ",😆
0," Awww I'm sorry  Muse would though, yes  Hurry up already, Coldplay you slow pokes :dozey:",😆
0,"Tonight was fun, mom comes home tomorrow afternoon which means back to a stricter groundation  niiiiiiiight",❤️
0,Taking Mr Burgess home  oooww will see him tomorrow haha,😆
0,ah!  the storm!  fish weren't biting due to the wind today  only when the waters were calm did you catch our fishies! - $teph,❤️
0,hey daddy  (jk miley!) wooh where I am it's so ugly cuz there's a lot of garbage  have a great day daddy   (again jk),😆
0,"damn, i was gonna do a video tonite...but my camera is in the car  lol yes, i was gonna make a vid at 100 ",😆
0,wow. i miss her,❤️
0,gave up and had to google to work out how to autologin windows 7 on startup... Is this an improvement over ?,😝
0,i know!  hahaha if only i had fakes  LOL!,😳
0,Awwhh  not good  Ive never seen pink hair dye.. i want some. Better run !!,😆
0,"am really cold    just watched the live chat from last nite, haha it was amazing!  julie bullies cows  haha, am away noo bye xx",❤️
0," Hahaha  It's like, when I go to NY, I never go to the empire state building  Well, feel better, again ",😆
0,get one wit that.,😆
0,Watching Death Note! L died last week  Enter: Near and Mello! Matsuda is funny,😆
0,in college on a beautiful day like this  !!! not amused one bit  xx,😮
0,haha i know  i dont want to study for school,😆
0,"Is going to be at the Theatre from 9am-9pm on Mon, Tues &amp; Wed in rehearsals!  Opening night of 'Our Town' on Wed!! ",😮
0,Look after a picture ! But I can't find it.. damn  ! Summer..Summer..Summer..  xoxo,😺
0,Alone. Not tired. Still alone  BUGGER,😆
0," hahahahah, i know! i like it better than mine  lol resultttt ",😆
0," conshence i think, but i wouldnt know either  *goes to dictionary* CONSCIENCE. aw i dont want him to die ",😆
0,Oh Fudge.  2 days of not tweeting.  )),😆
0,"help help!!!!! can not understand people think I am ugly and fat, is so tired of not having a boyfriend  ",❤️
0,"If you're new to twitter, be sure to change your pic.  just looks like spam to me. And I'm not a fan of the Spamburger w/ cheese ",😳
0,I keep hearing voices.  I'm scared,😳
0,lunch with anna then swimming maybe. blahhh headaches,❤️
0,is HOOOOOOOOOOOOOME  download was AMAZING!!!! wanna go back now,😆
0,AIM died on me today. Can I please get a downgrade to Windows  now?,😝
0,BP Only half over My throat hurts  Who cares!,❤️
0,i have insane back pain for some reason  but sooo worth it!! epic night  cant wait till defqon- YOU BETTER BE THERE!!,😆
0,just saw the cutest kid at the servo haha	// ewwwww work tonight  i mother though,😆
0,&quot;that's a nice picture&quot;  are you trying to put one up that's more than 700kb? or whatever it is?,😳
0,They told me my glasses would be done in 1-2 weeks. It's almost 3.5 wweks now  bleh. I hate underestimates,😵
0,i was sick this morning.  hes playing with my phone  AndWe'llFlyAwaySoFarAwayILoveYou,😆
0,no MMVA wristbands from this weekend  but I'm still going maybe I'll get lucky and end up back stage!,😆
0,Is Meant To Be Getting Ready To See Sophie At Half Past But I Havent Even Got Dressed Yet  I Have A Headache  Oh I Better Rush,😆
0,You put my thing wrong though.,😆
0," aww. Wishes you better moods, shiny things, hugs and bed  Seems my mood from yesterday passed onto you  but minus tears.",😆
0,Truetrue  But he's not!,😆
0,Well 2day is gonna suck. Wheres my casey  hopefully nick tells me she showed up. Oh darn i was supposed 2 do my homework lol  |OhMiGawd|,❤️
0,i like how that guy said 'you blocked me by accident'  dont u hate that 'ADD MEEE' shit? using u to whore out   you!,😆
0,"Im still . bored,at 1:58am..in bed...in London..bored.. and ive still got revision 2 do  20days till 1st exam, goodness me! luv u!x",😔
0," I dunno... ; I knew it for a while, but my parents almost divorced a while back and all that, so I guess I forgot then ",😆
0,Stupid Twitter doesn't like my pictures.  is NOT what i look like,😳
0,disney  walla im goooood al jaw today 7ada hot,😆
0," it has been forever  I'm glad to hear good night, love. I will call you tomorrow or lobo can bite me! (very lightly)",❤️
0,No  I hear Zehrs is a good place...If you apply somewhere maybe I'll apply there too?,😆
